,k_sat,c,t_sub,z,T_SA,NS
1999,7.673241914163456e-06,8.330277104459723,248.8162392798037,289.7704552386074,0.18919065798198204,0.6775222878751141
2000,7.0025428574298085e-06,5.952334299240394,239.6153935679351,291.41582510404385,0.1890330647732873,0.5367637142020825
2001,6.62898294566806e-06,6.373033324689187,239.1573314746138,272.7465995472363,0.18887560283756183,0.5946760952352
2002,6.512265443733279e-06,5.576830390392344,270.0516084285955,187.35878192081958,0.18871827206545702,0.4202167258513364
2003,6.673023029735757e-06,7.486498997914453,237.4502083961051,371.35967383374043,0.1885610723477154,0.6628925548692696
2004,7.286924478591e-06,7.387013961390201,255.12433616978456,342.47876024913273,0.1884040035751705,0.6514598741028281
2005,6.8012136547063865e-06,7.2247613917005875,260.7326127802189,366.9455979086409,0.18824706563874674,0.6428964242744931
2006,6.840726461365157e-06,8.299455373236414,293.5749025371634,495.17074476193994,0.1880902584294595,0.6115071301871883
2007,7.001360650196676e-06,6.9859650844232,231.25862142066177,316.39649901976463,0.1879335818384148,0.6472589534393327
2008,6.317124544415672e-06,7.698268314220587,245.032186756353,164.08604073365638,0.1877770357568095,0.6355151101536795
2009,6.170755068987785e-06,6.250362890419302,252.0326694475242,110.81305189050002,0.18762062007593105,0.46979512847238003
2010,6.502892260985782e-06,8.006176597174969,209.39561208120142,29.027094249323852,0.18746433468715737,
2011,6.75340416310281e-06,7.108572431130246,267.66915278100777,128.92573291722047,0.18730817948195702,0.5657426339313798
2012,6.7940850978580735e-06,6.343454287160941,248.10965068515048,143.75163860566641,0.18715215435188878,0.5103903966489862
2013,7.81251420209986e-06,6.4544576724251135,277.24713906091824,112.52662903813113,0.186996259188602,0.464115678341648
2014,7.552175649729229e-06,5.623013022633595,250.57498871766856,49.785551216185084,0.18684049388383597,
2015,7.74846703761875e-06,6.945791448263359,257.99856106982725,57.9558397790496,0.18668485832942047,
2016,7.4288639110443915e-06,6.704662557988381,283.4445842749671,59.571260840407895,0.18652935241727522,
2017,8.31531484823883e-06,5.801107307295405,257.8895651689296,276.2317927771359,0.18637397603940994,0.46615609115942747
2018,7.365447214021853e-06,7.412159871144843,230.29745285550504,332.94860727150217,0.18621872908792445,0.664655886815898
2019,7.215829135858572e-06,7.149416499372253,259.2107035195568,399.79297746728207,0.18606361145500824,0.6363730445840672
2020,7.261748029191965e-06,6.664577787458579,265.2196483496422,428.25414043814135,0.18590862303294084,0.6065412934837131
2021,7.945291284941155e-06,6.727514570367541,279.9439341795148,441.750602711759,0.18575376371409136,0.5964646970498428
2022,7.951951701074124e-06,7.51646301668287,260.971518439804,516.3176180938051,0.18559903339091854,0.6231257725263575
2023,8.184772340329193e-06,7.573129916327878,257.0726539466422,410.27337433004465,0.18544443195597088,0.6465472106911151
2024,9.137462449530392e-06,8.555369873626272,291.50025551821165,399.2320885209223,0.18528995930188613,0.642004789697407
2025,9.413347204248035e-06,7.020449333908127,276.2381697192928,526.1102770298329,0.18513561532139172,0.5962931265877827
2026,9.305810724303064e-06,8.031738651336196,296.66196658227506,533.2643985449904,0.1849813999073043,0.6040675591129562
2027,9.859978534492227e-06,5.961864355354104,292.5858077008238,621.0491322009248,0.18482731295252974,0.4606584957078034
2028,9.833255629960041e-06,4.767734779183059,281.87013226112947,672.0895820363546,0.18467335435006332,0.030195001253016662
2029,9.962504512652001e-06,5.655614579491441,324.99060608229723,654.4655160192289,0.18451952399298926,0.3676892258968073
2030,9.289157843229603e-06,6.3668762603822495,306.738094069573,657.1773649427922,0.18436582177448096,0.5118473790276763
2031,9.06551626113899e-06,6.874795065053226,327.70893730136976,705.0716556517176,0.18421224758780072,0.5259881905755284
2032,9.046053636619856e-06,5.5526838191903725,320.2081343490452,705.8426329762963,0.18405880132629984,0.35742742155652263
2033,8.732859909112527e-06,6.104969983874252,300.4395512842988,666.3349801515512,0.1839054828834184,0.48877290284538466
2034,7.997775753904629e-06,3.8954942299382105,290.9594625431141,755.088757904394,0.1837522921526852,-0.343705800099918
2035,8.905610628586236e-06,5.900400600060187,325.79480904562865,602.0019393753767,0.1835992290277179,0.4487182019396394
2036,9.181928881785605e-06,7.316199262056988,303.1418350117538,510.6170048074987,0.1834462934022225,0.5940436516646623
2037,9.28519906503186e-06,7.2686452860862785,274.5885133141106,435.34497966826973,0.18329348516999383,0.6216968616779458
2038,9.170984517070523e-06,5.6167567974665795,304.55553957347485,557.4164817862094,0.183140804224915,0.3964327562912109
2039,9.372295510220655e-06,6.9310171337294175,307.737351834254,493.393928657342,0.18298825046095754,0.5786883520032032
2040,9.197791366891625e-06,6.784469956963946,290.4932716934148,589.7019113203414,0.18283582377218138,0.5654239810861823
2041,9.244695236553283e-06,6.793212411103164,264.07112682075655,570.4800789558401,0.18268352405273464,0.5849784868807527
2042,7.839226515347524e-06,7.6497906909231475,237.81702609429155,596.6533361736973,0.18253135119685363,0.6208448385325822
2043,7.819416853058688e-06,9.445025546557114,254.3365653994187,542.602049393723,0.1823793050988627,0.6271743314749916
2044,7.546234131164778e-06,9.318651376874023,276.5291188132651,590.9398569711756,0.1822273856531743,0.5960363231615773
2045,6.738057906461812e-06,10.12715857860926,317.6090869108761,515.6346799708901,0.18207559275428886,0.5897009831193147
2046,6.966372030084362e-06,8.352255856719706,289.9545769097334,628.4887832057893,0.18192392629679455,0.5753715284136729
2047,6.905369010404321e-06,8.032476201537373,300.34552043814864,641.1331321180575,0.1817723861753675,0.5655081456004624
2048,6.807533687810098e-06,8.11556076784382,300.2154420677895,668.2373545217713,0.18162097228477148,0.5571413660183718
2049,6.837435938787346e-06,8.047047604306414,326.1135217733514,539.4618373801048,0.18146968451985798,0.5784312357057279
2050,7.018655139222653e-06,10.06908811715276,367.26404347857033,684.1847163588546,0.18131852277556604,0.5043262235749559
2051,6.8019718315176306e-06,8.83422367759284,310.991804846484,385.612043023299,0.18116748694692214,0.6320407873663494
2052,6.485803554673181e-06,10.182749562162249,289.71956062119557,279.9853362057693,0.18101657692904038,0.6731189155625306
2053,6.341530549927215e-06,9.800983796927012,298.72210569124036,332.5237974888019,0.18086579261712207,0.6554636315614482
2054,6.272537077595653e-06,8.14637634313885,288.5469077567457,526.6505121911625,0.18071513390645594,0.6034365776090935
2055,5.479578950688374e-06,7.9542902064302705,306.57212678597057,552.3638954149138,0.18056460069241784,0.5807852799831901
2056,5.018608039469793e-06,9.058274492732135,307.0649787383067,513.2473499484294,0.18041419287047075,0.5902114536444121
2057,5.7188944383959396e-06,8.78759114487739,281.41184987567254,535.5647705703466,0.18026391033616493,0.6031431831258232
2058,5.977559472863031e-06,9.072133895114122,247.29012410463267,497.7679214047157,0.18011375298513735,0.6393100458077308
2059,6.396049344430578e-06,8.976338308382026,255.2080911897533,426.6010752062246,0.17996372071311217,0.6558944764345134
2060,7.938326651908838e-06,9.509996913721928,265.09394022487305,322.0490576692828,0.17981381341590025,0.6778376795283702
