Station: Rigi-Seebodenalp
Rural, > 1000 m
Hourly means, PREC: Hourly sums
MEZ/CET
Source: NABEL/MeteoSchweiz
Date/time;O3 [ug/m3];NO2 [ug/m3];SO2 [ug/m3];CO [mg/m3];PM10 [ug/m3];PM2.5 [ug/m3];EC [ug/m3];CPC [1/cm3];NOX [ug/m3 eq. NO2];TEMP [C];PREC [mm];RAD [W/m2]
07.10.2022 14:00;67.9;4.8;0.1;0.20;10.6;10.7;;3201.3;5.6;14.9;0.0;588.7
07.10.2022 15:00;77.1;5.2;0.1;0.20;11.0;11.4;;3792.7;5.8;15.5;0.0;489.8
07.10.2022 16:00;84.2;4.9;0.1;0.10;11.5;11.0;;3576.4;5.3;15.8;0.0;347.5
07.10.2022 17:00;83.8;4.4;0.1;0.10;9.4;9.1;;3004.5;4.6;15.9;0.0;166.7
07.10.2022 18:00;81.1;4.2;0.1;0.10;8.4;8.2;;2646.6;4.2;15.0;0.0;37.5
07.10.2022 19:00;80.8;4.1;0.1;0.10;8.1;7.3;;2469.2;4.1;14.0;0.0;-1.4
07.10.2022 20:00;77.5;3.9;0.1;0.10;7.5;7.2;;2367.9;3.9;13.7;0.0;-1.2
07.10.2022 21:00;78.3;3.7;0.1;0.10;7.9;7.4;;2291.6;3.7;14.1;0.0;-1.0
07.10.2022 22:00;80.9;3.7;0.1;0.10;7.8;7.5;;2297.5;3.7;14.6;0.0;-0.4
07.10.2022 23:00;79.5;3.8;0.1;0.10;9.3;8.3;;2387.4;3.8;14.3;0.0;-0.2
08.10.2022 00:00;79.0;3.5;0.1;0.10;8.9;7.4;;2210.4;3.5;14.2;0.0;0.0
08.10.2022 01:00;76.3;3.5;0.1;0.10;8.8;7.5;;2227.2;3.5;14.0;0.0;-0.1
08.10.2022 02:00;76.9;3.1;0.1;0.10;8.5;6.9;;2018.6;3.1;14.0;0.0;-0.2
08.10.2022 03:00;79.8;3.1;0.1;0.10;8.2;6.7;;1904.8;3.1;13.8;0.0;-0.5
08.10.2022 04:00;80.4;2.9;0.1;0.10;8.7;6.8;;1806.7;2.9;13.7;0.0;-0.2
08.10.2022 05:00;81.1;2.7;0.1;0.10;9.3;6.7;;1715.9;2.7;13.8;0.0;-0.3
08.10.2022 06:00;79.6;2.7;0.1;0.10;7.8;6.6;;1718.2;2.7;13.5;0.0;-0.3
08.10.2022 07:00;76.3;2.7;0.1;0.10;8.5;7.1;;1742.3;2.8;13.2;0.0;2.0
08.10.2022 08:00;79.0;2.8;0.1;0.10;8.4;7.3;;1758.1;2.8;13.5;0.0;25.2
08.10.2022 09:00;77.2;2.8;0.1;0.10;8.9;7.4;;1791.0;2.9;13.5;0.0;61.5
08.10.2022 10:00;58.4;3.7;0.1;0.10;8.5;7.2;;2301.1;3.9;13.0;0.0;101.3
08.10.2022 11:00;62.7;3.3;0.2;0.10;8.7;7.7;;2086.7;3.5;13.0;0.0;101.2
08.10.2022 12:00;66.9;4.2;0.2;0.20;11.0;10.0;;2703.3;4.4;12.5;0.1;102.7
08.10.2022 13:00;68.3;5.2;0.2;0.20;9.7;9.5;;2565.1;5.5;11.9;1.6;96.2
08.10.2022 14:00;62.1;5.6;0.1;0.20;8.7;9.2;;2820.3;6.1;11.8;0.9;114.9
08.10.2022 15:00;67.5;4.6;0.2;0.10;8.8;8.8;;2950.3;4.9;11.9;0.3;108.8
08.10.2022 16:00;62.3;4.8;0.1;0.20;8.7;8.1;;2061.9;4.9;11.8;0.3;45.5
08.10.2022 17:00;57.9;4.2;0.1;0.10;2.9;3.0;;1462.6;4.2;10.5;2.2;11.0
08.10.2022 18:00;72.0;3.0;0.1;0.10;6.7;4.6;;1629.9;3.1;9.8;0.9;2.1
08.10.2022 19:00;75.5;2.5;0.1;0.10;5.4;3.8;;1411.3;2.5;9.3;0.0;-1.1
08.10.2022 20:00;76.3;2.2;0.1;0.10;6.2;3.5;;1657.7;2.2;9.7;0.0;0.0
08.10.2022 21:00;72.6;2.5;0.1;0.10;6.0;3.7;;1759.8;2.5;9.7;0.0;0.0
08.10.2022 22:00;68.3;2.9;0.1;0.10;6.0;4.2;;2075.6;2.9;9.6;0.0;-0.4
08.10.2022 23:00;61.0;4.1;0.1;0.10;7.5;5.7;;2536.3;4.2;9.3;0.0;-0.3
09.10.2022 00:00;50.7;5.1;0.1;0.20;7.7;6.1;;3079.0;5.1;8.8;0.0;0.0
09.10.2022 01:00;54.6;4.5;0.1;0.20;5.1;6.3;;2679.9;4.6;8.8;0.0;-0.4
09.10.2022 02:00;52.8;4.7;0.1;0.20;4.3;5.6;;3006.8;4.8;8.5;0.0;-0.2
09.10.2022 03:00;52.6;5.5;0.1;0.20;4.5;5.8;;3397.3;5.5;8.2;0.0;0.0
09.10.2022 04:00;50.7;5.7;0.1;0.20;4.4;6.1;;3349.1;5.7;8.1;0.0;0.0
09.10.2022 05:00;47.2;5.7;0.1;0.20;2.5;4.5;;3256.1;5.7;7.9;0.0;0.0
09.10.2022 06:00;41.8;5.3;0.1;0.20;2.7;4.7;;2996.2;5.3;7.7;0.0;0.0
09.10.2022 07:00;34.6;5.0;0.1;0.20;2.9;4.9;;2731.1;5.0;7.9;0.0;1.0
09.10.2022 08:00;32.7;4.7;0.1;0.20;2.7;4.5;;2772.6;4.9;7.7;0.0;25.0
09.10.2022 09:00;27.7;4.5;0.1;0.20;2.1;3.5;;2737.6;5.0;7.7;0.0;57.8
09.10.2022 10:00;34.0;4.6;0.1;0.20;2.4;4.0;;2562.2;5.3;7.6;0.0;71.9
09.10.2022 11:00;38.4;4.8;0.1;0.20;3.0;5.1;;2592.6;5.7;7.6;0.0;108.4
09.10.2022 12:00;35.9;4.7;0.1;0.20;3.3;5.7;;2642.9;5.9;8.2;0.0;166.0
09.10.2022 13:00;36.5;4.9;0.1;0.20;3.4;5.8;;2439.3;6.3;8.2;0.0;168.0
09.10.2022 14:00;38.6;5.1;0.1;0.20;3.8;6.5;;2303.6;6.5;8.4;0.0;164.0
09.10.2022 15:00;34.2;5.5;0.1;0.20;3.7;6.3;;2396.6;7.4;9.2;0.0;191.1
09.10.2022 16:00;32.7;6.8;0.1;0.20;4.2;7.1;;2572.7;8.1;8.7;0.0;88.3
09.10.2022 17:00;28.9;7.6;0.1;0.20;3.9;6.4;;2589.1;8.6;8.5;0.0;48.9
09.10.2022 18:00;20.8;6.1;0.1;0.20;2.8;4.9;;2177.0;6.7;8.6;0.0;17.4
09.10.2022 19:00;34.9;3.9;0.1;0.20;2.3;3.3;;1559.5;3.9;8.7;0.0;-1.9
09.10.2022 20:00;48.3;2.3;0.1;0.10;2.1;2.2;;1035.1;2.3;9.1;0.0;-1.7
09.10.2022 21:00;48.2;2.3;0.1;0.10;2.2;2.3;;1012.0;2.4;9.2;0.0;-1.1
09.10.2022 22:00;61.2;1.7;0.1;0.10;2.7;2.3;;916.1;1.7;10.7;0.0;-1.0
09.10.2022 23:00;66.7;1.5;0.1;0.10;3.6;2.8;;866.3;1.5;11.5;0.0;-0.9
10.10.2022 00:00;75.4;1.4;0.1;0.10;4.5;3.4;;905.3;1.5;12.7;0.0;-0.8
10.10.2022 01:00;75.1;1.6;0.1;0.10;7.9;4.0;;925.4;1.6;12.7;0.0;-1.2
10.10.2022 02:00;65.2;1.7;0.1;0.10;6.1;3.4;;924.1;1.7;11.9;0.0;-0.8
10.10.2022 03:00;67.5;1.5;0.1;0.10;6.7;3.7;;895.6;1.5;12.1;0.0;-0.9
10.10.2022 04:00;72.6;1.4;0.1;0.10;6.7;3.7;;821.0;1.4;12.2;0.0;-1.2
10.10.2022 05:00;71.3;1.4;0.1;0.10;6.3;3.6;;842.6;1.4;11.9;0.0;-1.3
10.10.2022 06:00;69.1;1.4;0.1;0.10;6.4;3.5;;848.1;1.4;12.0;0.0;-0.5
10.10.2022 07:00;67.6;1.4;0.1;0.10;6.2;3.6;;819.2;1.4;12.2;0.0;0.6
10.10.2022 08:00;58.7;1.5;0.1;0.10;5.2;2.9;;925.8;1.5;11.6;0.0;24.5
10.10.2022 09:00;59.8;1.6;0.1;0.10;4.4;2.7;;901.4;1.6;12.3;0.0;58.4
10.10.2022 10:00;57.5;1.5;0.1;0.10;4.7;2.8;;1159.4;1.6;12.5;0.0;92.1
10.10.2022 11:00;55.0;2.6;0.1;0.10;4.6;2.7;;1498.6;3.2;13.1;0.0;221.5
10.10.2022 12:00;68.0;1.8;0.1;0.10;4.2;2.5;;1042.3;2.0;14.5;0.0;330.8
10.10.2022 13:00;75.5;1.5;0.1;0.10;3.2;2.1;;1516.8;1.6;14.6;0.0;236.7
10.10.2022 14:00;64.2;2.2;0.1;0.10;4.4;2.8;;2303.3;2.5;14.9;0.0;360.5
10.10.2022 15:00;61.1;2.8;0.1;0.10;6.2;4.1;;3691.0;3.3;15.2;0.0;410.5
10.10.2022 16:00;61.4;2.8;0.1;0.10;5.1;3.7;;3301.5;3.2;15.5;0.1;296.4
10.10.2022 17:00;58.6;3.2;0.1;0.10;5.9;3.8;;3192.2;3.6;15.6;0.0;149.6
10.10.2022 18:00;64.9;2.0;0.1;0.10;4.0;2.5;;1805.8;2.1;14.1;0.0;22.4
10.10.2022 19:00;67.7;1.7;0.1;0.10;3.2;2.1;;1406.7;1.8;13.0;0.0;-1.9
10.10.2022 20:00;68.8;1.7;0.1;0.10;2.9;2.1;;1379.6;1.8;12.5;0.0;-2.0
10.10.2022 21:00;65.0;2.0;0.1;0.10;3.5;2.5;;1918.4;2.0;11.9;0.0;-2.0
10.10.2022 22:00;68.6;3.2;0.2;0.10;5.7;4.2;;2818.1;3.2;12.5;0.0;-1.2
10.10.2022 23:00;69.3;3.4;0.2;0.10;7.3;5.4;;2659.0;3.5;13.0;0.0;-0.4
11.10.2022 00:00;64.2;4.2;0.6;0.10;8.7;6.1;;3178.0;4.2;12.9;0.4;-0.5
11.10.2022 01:00;69.4;3.4;0.3;0.10;13.3;7.5;;2323.7;3.4;12.3;0.0;-1.0
11.10.2022 02:00;81.1;1.9;0.1;0.10;17.5;7.7;;1275.8;1.9;12.3;0.0;-1.0
11.10.2022 03:00;74.7;2.2;0.1;0.10;16.8;7.5;;1625.8;2.2;12.2;0.0;-0.9
11.10.2022 04:00;66.4;2.4;0.2;0.10;12.0;6.2;;1802.8;2.5;11.8;0.0;-0.5
11.10.2022 05:00;64.6;2.5;0.2;0.10;12.9;6.3;;1820.1;2.6;11.5;0.0;-0.7
11.10.2022 06:00;62.6;2.7;0.2;0.10;11.5;6.0;;1882.5;2.7;11.1;0.0;-1.0
11.10.2022 07:00;67.2;2.1;0.1;0.10;13.6;6.6;;1345.5;2.2;11.1;0.0;4.8
11.10.2022 08:00;61.7;2.6;0.1;0.10;11.6;5.9;;1582.2;2.7;10.9;0.0;49.1
11.10.2022 09:00;56.1;2.2;0.1;0.10;10.5;5.4;;1552.4;2.5;11.2;0.0;90.4
11.10.2022 10:00;50.8;3.7;0.1;0.10;10.0;5.4;;2135.7;4.9;12.7;0.1;389.0
11.10.2022 11:00;39.5;5.0;0.1;0.20;10.7;6.2;;3767.1;7.7;12.0;0.0;485.2
11.10.2022 12:00;37.7;7.8;0.2;0.20;11.9;7.8;;5488.6;12.1;13.1;0.0;457.1
11.10.2022 13:00;52.4;6.4;0.2;0.20;12.7;8.5;;4868.0;9.0;14.8;0.0;537.3
11.10.2022 14:00;59.5;7.9;0.2;0.20;16.5;10.9;;4575.1;9.4;14.0;0.0;231.6
11.10.2022 15:00;65.3;7.4;0.1;0.20;16.2;10.7;;4475.8;8.3;14.0;0.0;173.4
11.10.2022 16:00;67.6;6.7;0.2;0.20;16.1;10.3;;4421.4;7.4;14.5;0.0;182.5
11.10.2022 17:00;62.6;7.3;0.1;0.20;14.5;9.2;;4553.4;7.5;13.7;0.0;44.6
11.10.2022 18:00;67.9;7.1;0.1;0.20;14.2;8.4;;4141.0;7.2;12.9;0.0;15.3
11.10.2022 19:00;63.4;6.5;0.1;0.20;15.3;8.8;;3502.5;6.5;11.9;0.0;-1.0
11.10.2022 20:00;55.6;6.1;0.1;0.20;14.9;9.2;;3241.5;6.2;11.8;0.0;-0.6
11.10.2022 21:00;55.3;5.8;0.1;0.20;14.3;9.5;;3049.8;5.8;11.6;0.0;-0.8
11.10.2022 22:00;54.4;6.1;0.1;0.20;16.0;10.1;;3135.3;6.2;11.0;0.0;-1.3
11.10.2022 23:00;54.1;5.3;0.1;0.20;15.4;9.7;;2702.9;5.3;10.6;0.0;-1.5
12.10.2022 00:00;53.5;5.1;0.1;0.20;15.1;10.0;;2621.6;5.1;10.1;0.0;-1.6
12.10.2022 01:00;52.8;5.7;0.1;0.20;14.4;10.8;;2691.6;5.7;10.1;0.0;-0.8
12.10.2022 02:00;48.7;5.6;0.1;0.20;12.6;10.9;;2332.7;5.7;10.5;0.0;0.0
12.10.2022 03:00;41.5;5.5;0.0;0.20;11.9;11.0;;2156.0;5.5;10.6;0.0;0.0
12.10.2022 04:00;43.1;6.3;0.1;0.20;10.6;10.1;;2019.1;6.3;10.4;0.0;0.0
12.10.2022 05:00;35.5;5.7;0.1;0.20;10.0;9.6;;1789.1;5.8;10.4;0.0;0.0
12.10.2022 06:00;38.5;5.2;0.0;0.20;9.2;9.2;;1604.5;5.3;10.3;0.0;-0.5
12.10.2022 07:00;37.1;5.1;0.1;0.20;8.8;8.8;;1655.3;5.2;9.7;0.0;1.1
12.10.2022 08:00;40.9;4.3;0.1;0.20;9.6;8.5;;1573.9;4.6;9.5;0.0;27.4
12.10.2022 09:00;44.0;4.8;0.0;0.20;8.7;8.2;;1970.4;5.2;10.1;0.1;103.2
12.10.2022 10:00;37.4;5.1;0.1;0.20;10.6;9.6;;1599.2;6.0;10.7;0.0;163.8
12.10.2022 11:00;38.2;6.1;0.1;0.20;11.7;10.4;;1920.8;7.3;10.8;0.0;170.0
12.10.2022 12:00;35.6;7.8;0.1;0.20;12.8;11.1;;2622.9;9.8;10.9;0.0;182.1
12.10.2022 13:00;39.9;7.1;0.1;0.20;13.2;11.2;;2358.8;8.8;11.1;0.0;211.6
12.10.2022 14:00;43.9;7.8;0.1;0.20;15.2;12.2;;2174.9;9.4;11.2;0.0;215.9
12.10.2022 15:00;52.8;7.8;0.0;0.20;15.2;12.2;;2107.4;8.8;11.3;0.0;172.9
12.10.2022 16:00;57.9;6.7;0.0;0.20;15.7;12.5;;1999.6;7.4;12.0;0.1;187.2
12.10.2022 17:00;58.1;6.8;0.0;0.20;15.2;12.4;;1726.9;7.1;11.9;0.0;77.6
12.10.2022 18:00;53.4;6.8;0.0;0.20;15.9;12.3;;1670.4;7.0;10.3;0.0;15.2
12.10.2022 19:00;53.2;6.2;0.0;0.20;14.6;10.8;;1757.0;6.2;9.7;0.0;-1.4
12.10.2022 20:00;55.5;5.6;0.1;0.10;13.5;9.9;;1602.4;5.6;10.0;0.0;-1.4
12.10.2022 21:00;55.1;5.6;0.1;0.10;14.2;10.5;;1777.8;5.6;9.5;0.0;-1.6
12.10.2022 22:00;52.9;5.5;0.1;0.20;14.8;11.1;;1894.2;5.5;9.4;0.0;-1.5
12.10.2022 23:00;57.2;5.3;0.1;0.10;15.2;10.7;;1658.2;5.3;9.3;0.0;-1.6
13.10.2022 00:00;59.8;4.6;0.1;0.10;13.3;9.0;;1350.3;4.6;9.3;0.0;-1.7
13.10.2022 01:00;71.5;3.8;0.1;0.10;13.1;7.7;;1229.8;3.8;10.0;0.0;-1.4
13.10.2022 02:00;66.8;3.7;0.1;0.10;11.2;6.7;;1386.1;3.7;10.4;0.0;-1.6
13.10.2022 03:00;57.6;4.0;0.1;0.10;11.6;8.0;;1546.1;4.0;9.7;0.0;-1.8
13.10.2022 04:00;55.5;4.0;0.1;0.10;11.9;8.6;;1576.9;4.1;10.0;0.0;-1.4
13.10.2022 05:00;48.6;4.6;0.1;0.20;16.8;12.8;;1625.3;4.7;9.7;0.0;0.0
13.10.2022 06:00;51.3;4.5;0.1;0.20;14.2;12.0;;1488.3;4.5;9.1;0.0;-0.5
13.10.2022 07:00;52.1;4.3;0.1;0.10;12.3;9.9;;1489.7;4.3;8.8;0.0;5.2
13.10.2022 08:00;50.9;4.7;0.1;0.10;14.1;10.5;;1513.5;4.9;9.4;0.1;70.0
13.10.2022 09:00;53.4;3.9;0.1;0.10;12.5;9.2;;1482.2;4.1;10.5;0.0;138.1
13.10.2022 10:00;61.2;3.6;0.1;0.10;12.0;8.1;;1480.1;3.8;11.4;0.0;247.4
13.10.2022 11:00;64.1;3.8;0.1;0.10;14.3;10.1;;1516.2;4.0;11.5;0.0;243.1
13.10.2022 12:00;62.7;4.5;0.1;0.20;15.7;11.4;;1915.7;4.8;11.8;0.0;285.7
13.10.2022 13:00;55.9;5.4;0.1;0.20;16.0;11.8;;2980.7;6.2;12.5;0.0;374.7
13.10.2022 14:00;55.9;5.6;0.1;0.20;16.4;11.5;;3304.5;6.6;13.3;0.0;408.4
13.10.2022 15:00;65.3;5.8;0.2;0.10;14.3;10.2;;3218.1;6.5;13.5;0.0;328.9
13.10.2022 16:00;64.2;6.6;0.2;0.20;15.6;11.3;;3400.7;7.0;12.7;0.0;134.0
13.10.2022 17:00;65.9;5.5;0.1;0.10;13.4;9.4;;2468.9;5.6;12.5;0.0;47.9
13.10.2022 18:00;62.9;6.5;0.1;0.10;13.2;9.5;;2917.2;6.6;12.1;0.0;6.0
13.10.2022 19:00;61.5;7.7;0.1;0.20;14.1;10.9;;3258.2;7.7;11.4;1.5;-1.0
13.10.2022 20:00;66.6;6.1;0.1;0.10;4.4;3.4;;1528.6;6.2;10.2;8.1;-1.5
13.10.2022 21:00;70.8;4.5;0.0;0.10;4.8;3.8;;1352.7;4.5;10.0;1.1;-2.0
13.10.2022 22:00;78.3;2.9;0.0;0.10;2.5;1.8;;737.8;3.0;10.0;0.3;-2.0
13.10.2022 23:00;76.8;2.7;0.1;0.10;2.0;1.4;;675.6;2.7;10.3;0.0;-2.0
14.10.2022 00:00;77.5;2.5;0.0;0.10;1.9;1.4;;586.6;2.5;10.2;0.3;-1.9
14.10.2022 01:00;77.3;2.2;0.1;0.10;1.5;1.6;;546.2;2.3;10.6;0.0;-0.1
14.10.2022 02:00;75.3;2.3;0.1;0.10;2.8;3.0;;723.9;2.3;10.8;0.0;0.0
14.10.2022 03:00;74.0;2.4;0.1;0.10;3.3;3.6;;816.4;2.4;10.9;0.0;0.0
14.10.2022 04:00;75.1;2.1;0.1;0.10;3.0;3.1;;663.2;2.1;11.0;0.0;-0.1
14.10.2022 05:00;70.4;2.0;0.1;0.10;2.4;2.7;;645.5;2.0;10.8;0.0;0.0
14.10.2022 06:00;68.1;1.9;0.1;0.10;2.7;2.8;;642.0;2.0;10.5;0.0;-0.1
14.10.2022 07:00;64.6;2.0;0.1;0.10;2.8;2.8;;624.4;2.0;10.4;0.0;2.7
14.10.2022 08:00;66.6;3.7;0.1;0.10;3.2;3.2;;4920.7;4.2;10.8;0.0;29.3
14.10.2022 09:00;74.5;2.4;0.1;0.10;3.3;3.3;;2107.7;2.6;11.5;0.0;70.0
14.10.2022 10:00;70.9;2.1;0.1;0.10;3.6;4.0;;1142.9;2.2;11.3;0.0;97.6
14.10.2022 11:00;62.0;2.5;0.1;0.10;3.5;3.7;;1848.4;2.8;12.1;0.0;305.0
14.10.2022 12:00;50.1;3.6;0.1;0.10;3.3;3.0;;3924.7;4.7;13.0;0.0;400.4
14.10.2022 13:00;52.9;4.8;0.1;0.10;3.2;3.1;;6402.9;6.0;12.3;0.0;322.5
14.10.2022 14:00;51.5;6.0;0.1;0.10;4.3;4.4;;5763.6;7.4;12.4;0.0;247.9
14.10.2022 15:00;54.4;4.2;0.1;0.10;3.5;4.1;;3055.5;4.6;12.7;0.0;96.9
14.10.2022 16:00;55.2;3.9;0.1;0.10;2.4;2.8;;2892.8;4.1;12.1;1.3;35.7
14.10.2022 17:00;59.4;3.1;0.1;0.10;1.3;1.6;;2768.8;3.4;11.2;2.1;15.4
14.10.2022 18:00;66.9;1.9;0.1;0.10;0.7;0.9;;1180.2;1.9;11.1;0.4;3.5
14.10.2022 19:00;70.7;1.7;0.1;0.10;0.8;0.9;;1024.8;1.7;11.2;0.0;-0.9
14.10.2022 20:00;67.0;2.3;0.1;0.10;1.1;1.3;;1482.8;2.3;10.8;0.3;-0.7
14.10.2022 21:00;63.6;2.2;0.1;0.10;1.0;1.2;;1453.9;2.2;11.0;1.3;-0.9
14.10.2022 22:00;60.0;1.5;0.0;0.10;0.6;0.7;;665.1;1.6;11.3;0.8;-0.9
14.10.2022 23:00;58.7;1.3;0.0;0.10;0.5;0.4;;461.0;1.3;11.5;1.0;-1.0
15.10.2022 00:00;56.6;1.2;0.1;0.10;0.3;0.3;;339.5;1.2;12.0;0.9;-1.0
15.10.2022 01:00;53.8;1.2;0.1;0.10;0.2;0.2;;281.2;1.2;13.5;0.0;-0.1
15.10.2022 02:00;51.6;1.3;0.1;0.10;0.3;0.3;;436.5;1.3;12.7;1.0;-1.3
15.10.2022 03:00;51.1;1.4;0.1;0.10;0.2;0.4;;537.8;1.5;12.4;0.0;-0.4
15.10.2022 04:00;52.0;1.3;0.1;0.10;0.3;0.3;;517.5;1.3;12.7;0.0;0.0
15.10.2022 05:00;50.9;1.4;0.1;0.10;0.3;0.4;;669.4;1.4;12.3;0.0;0.0
15.10.2022 06:00;49.6;1.3;0.1;0.10;0.3;0.5;;712.6;1.3;12.7;0.0;-0.2
15.10.2022 07:00;48.5;1.3;0.1;0.10;0.3;0.5;;797.8;1.4;12.2;0.0;1.7
15.10.2022 08:00;47.7;1.3;0.1;0.10;0.4;0.5;;779.7;1.4;12.6;0.0;31.2
15.10.2022 09:00;45.6;1.5;0.1;0.10;0.5;0.6;;1040.6;1.6;12.5;0.0;99.8
15.10.2022 10:00;45.0;1.7;0.1;0.10;0.5;0.7;;1270.9;1.9;12.5;0.0;82.9
15.10.2022 11:00;44.8;1.6;0.1;0.10;0.4;0.7;;1208.6;1.8;13.0;0.0;161.3
15.10.2022 12:00;44.4;1.6;0.1;0.10;0.5;0.9;;1387.3;1.8;13.3;0.0;183.3
15.10.2022 13:00;44.9;1.5;0.1;0.10;0.5;0.9;;1776.1;1.7;13.9;0.0;323.8
15.10.2022 14:00;43.0;2.0;0.1;0.10;0.7;1.2;;2996.3;2.5;14.5;0.0;374.0
15.10.2022 15:00;45.0;2.5;0.1;0.10;0.6;1.1;;5787.5;3.2;14.7;0.0;216.3
15.10.2022 16:00;44.4;1.9;0.1;0.10;0.7;1.2;;3484.7;2.4;15.9;0.1;317.9
15.10.2022 17:00;51.3;2.1;0.1;0.10;0.8;1.4;;4650.9;2.3;15.5;0.0;135.6
15.10.2022 18:00;52.7;2.5;0.1;0.10;0.9;1.6;;6541.9;2.6;14.8;0.0;20.1
15.10.2022 19:00;53.5;2.3;0.1;0.10;0.8;1.4;;5312.3;2.4;14.7;0.0;-1.7
15.10.2022 20:00;56.0;1.9;0.1;0.10;0.9;1.3;;4628.7;1.9;15.2;0.0;-1.3
15.10.2022 21:00;56.9;1.6;0.1;0.10;0.5;0.9;;3594.4;1.6;15.5;0.0;-1.3
15.10.2022 22:00;55.8;1.6;0.1;0.10;0.5;0.9;;3669.8;1.6;15.6;0.0;-1.5
15.10.2022 23:00;53.9;1.6;0.1;0.10;0.6;0.9;;3588.7;1.7;14.8;0.0;-1.5
16.10.2022 00:00;52.0;1.5;0.1;0.10;0.4;0.8;;3217.5;1.5;14.6;0.0;-1.1
16.10.2022 01:00;55.0;1.1;0.1;0.10;1.4;0.7;;2124.0;1.1;15.9;0.0;-0.7
16.10.2022 02:00;54.5;1.0;0.1;0.10;1.0;0.5;;1972.2;1.1;15.8;0.0;-0.9
16.10.2022 03:00;52.4;1.3;0.1;0.10;1.7;0.9;;2423.5;1.3;14.5;0.0;-1.4
16.10.2022 04:00;50.6;1.3;0.1;0.10;1.7;0.9;;2125.8;1.4;13.9;0.0;-2.1
16.10.2022 05:00;52.3;1.1;0.1;0.10;1.5;0.9;;1572.5;1.1;14.0;0.0;-1.1
16.10.2022 06:00;51.8;0.9;0.1;0.10;1.2;0.7;;1295.6;1.0;14.6;0.0;-0.9
16.10.2022 07:00;53.3;0.9;0.1;0.10;1.0;0.7;;1403.6;1.0;14.7;0.0;1.0
16.10.2022 08:00;54.5;0.9;0.1;0.10;1.4;0.7;;1433.5;0.9;15.4;0.0;33.4
16.10.2022 09:00;51.7;0.9;0.1;0.10;1.1;0.6;;1385.0;0.9;16.0;0.0;119.7
16.10.2022 10:00;47.8;1.0;0.1;0.10;1.6;0.9;;1320.3;1.1;16.1;0.0;149.1
16.10.2022 11:00;48.4;0.8;0.1;0.10;1.7;0.8;;1378.9;0.9;16.0;0.0;174.2
16.10.2022 12:00;53.4;0.9;0.1;0.10;2.0;1.0;;1684.4;1.1;17.7;0.1;585.3
16.10.2022 13:00;54.1;1.2;0.1;0.10;2.5;1.3;;2008.9;1.5;18.0;0.0;602.4
16.10.2022 14:00;51.9;2.5;0.2;0.10;4.1;1.9;;4595.4;3.2;18.4;0.0;539.7
16.10.2022 15:00;59.3;2.5;0.2;0.10;4.9;2.2;;4863.2;3.0;17.7;0.0;442.8
16.10.2022 16:00;60.2;3.3;0.2;0.10;5.1;2.5;;6195.8;3.8;17.9;0.0;287.5
16.10.2022 17:00;62.0;3.3;0.2;0.10;4.9;2.6;;5902.5;3.6;17.9;0.0;149.3
16.10.2022 18:00;56.7;2.9;0.1;0.10;5.0;2.5;;4942.2;2.9;15.3;0.0;18.1
16.10.2022 19:00;60.9;3.0;0.2;0.10;4.8;2.7;;4632.5;3.0;14.6;0.0;-1.9
16.10.2022 20:00;59.2;3.3;0.2;0.10;5.0;3.0;;4689.3;3.3;14.3;0.0;-2.1
16.10.2022 21:00;57.1;3.6;0.2;0.10;5.6;3.3;;4504.5;3.6;14.1;0.0;-1.9
16.10.2022 22:00;57.7;3.1;0.1;0.10;4.5;3.0;;3686.3;3.1;14.1;0.0;-1.9
16.10.2022 23:00;58.1;2.9;0.1;0.10;4.2;2.9;;3275.2;3.0;14.2;0.0;-1.9
17.10.2022 00:00;56.7;2.3;0.1;0.10;4.1;2.7;;2408.5;2.4;13.9;0.0;-1.8
17.10.2022 01:00;59.0;2.0;0.1;0.10;3.8;2.5;;2020.9;2.0;14.2;0.0;-2.0
17.10.2022 02:00;62.3;1.6;0.1;0.10;3.4;2.4;;1611.7;1.7;14.3;0.0;-2.0
17.10.2022 03:00;62.9;1.5;0.1;0.10;2.9;2.2;;1453.9;1.5;14.9;0.0;-2.2
17.10.2022 04:00;62.7;1.4;0.1;0.10;2.7;2.1;;1311.3;1.4;14.5;0.0;-2.1
17.10.2022 05:00;61.5;1.3;0.1;0.10;2.9;2.1;;1247.3;1.3;14.0;0.0;-2.1
17.10.2022 06:00;61.9;1.3;0.1;0.10;2.7;2.1;;1255.0;1.3;14.0;0.0;-2.0
17.10.2022 07:00;63.7;1.4;0.1;0.10;2.9;2.1;;1180.2;1.5;14.1;0.0;0.2
17.10.2022 08:00;60.9;1.8;0.1;0.10;3.3;2.3;;1657.3;1.9;13.9;0.0;25.8
17.10.2022 09:00;57.4;5.5;0.2;0.10;3.9;2.5;;9896.6;7.2;13.7;0.0;64.9
17.10.2022 10:00;60.4;1.8;0.2;0.10;4.7;3.2;;2796.2;2.0;15.1;0.1;364.7
17.10.2022 11:00;68.8;1.8;0.2;0.10;4.6;3.0;;1906.8;2.0;16.4;0.0;522.0
17.10.2022 12:00;61.4;2.6;0.2;0.10;5.1;3.2;;2690.2;3.2;17.1;0.0;586.3
17.10.2022 13:00;63.8;3.2;0.2;0.10;6.0;3.6;;3046.3;3.9;17.5;0.0;558.9
